kkID,datasetID,speciesID,id,taxonRank,kingdom,phylum,phyloGroup,phyloGroupSort,taxonClass,taxonOrder,taxonFamily,genus,species,scientificNameAuthorship,taxonomicRemarks_EN-US,taxonomicRemarks_ID,recognitionBasedOn,mainCommonName_EN,otherCommonName_EN,commonNameRemarks_EN,mainCommonName_ID,otherCommonName_ID,commonNameRemarks_ID,typeVoucher,verbatimTypeLocality,typeLocality,typeLocalityLatitude,typeLocalityLongitude,typeLocalityElevationInMeters,typeLocalityDepthInMeters,originalNameAsDescribed,synonymsWithAuthorYears,countryDistribution,biogeographicRegion,distributionStatus,nativeLocalDistribution_ID,introducedLocalDistribution_ID,distributionRemarks_EN-US,distributionRemarks_ID,keyMeasurements,keyCharacters_EN-US,keyCharacters_ID,characterRemarks_EN-US,characterRemarks_ID,habitatRemarks_EN-US,habitatRemarks_ID,additionalRemarks_EN-US,additionalRemarks_ID,iucnStatus,citesStatus,countryStatus,countryStatusReference,symbionts,symbiontRemarks_EN-US,symbiontRemarks_ID,referenceURIs,externalTaxonIdentifiers,externalURIs,associatedData,externalAssociatedDataURIs,contributorNameOrcid,datasetNames
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura balingka,"Nations, Handika, Mursyid, Darma Busta, Apandi, Achmadi, & Esselstyn, 2024",,,,Balingka White-toothed Shrew,Balingka Shrew,,,,,LSUMZ:Mamm:40239 (=> MZB 43651),"""Indonesia, Sumatera Barat, Agam, Kecamatan IV Koto, Kenagarian Balingka, Jorong Pahambatan, northern slope of Mt. Singgalang, 0.37389°S, 100.32799°E, 2,100 m elevation.""",,-0.37389,100.32799,,,Crocidura balingka,,Balingka Shrew,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006830,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura barapi,"Nations, Handika, Mursyid, Darma Busta, Apandi, Achmadi, & Esselstyn, 2024",,,,Barapi White-toothed Shrew,Barapi Shrew,,,,,LSUMZ:Mamm:39782 (=> MZB 43653),"""Indonesia, Sumatera Barat, Pasaman Barat, Kecamatan Pasaman, Nagari Aur Kuning, Jorong Lubuak Landua, Mt. Talamau, 0.08660°N, 99.96884°E, 2,004 m elevation.""",,0.0866,99.96884,,,Crocidura barapi,,Barapi Shrew,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006831,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura beccarii,"Dobson, 1887",,,,Beccari's White-toothed Shrew,Beccari's Shrew,,,,,,"Mount Singgalang, western Sumatra, Indonesia.",,,,,,Crocidura beccarii,,Beccari's Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003858,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura brevicauda,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Short-tailed White-toothed Shrew,,,,,,MZB 43009,"""Indonesia, South Sulawesi Province, Luwu Regency, Latimojong District, Ulusalu, Gamaru Village, Mt. Latimojong; 3.43103° S, 120.09457° E, 2518 m elevation.""",,-3.43103,120.09457,,,Crocidura brevicauda,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006620,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura brunnea,"Jentink, 1888",,,,Thick-tailed White-toothed Shrew,Thick-tailed Shrew,,,,,"RMNH.MAM.24226.a, RMNH.MAM.24226.b","(probably west) Java, Indonesia.",,,,,,Crocidura brunnea,,Thick-tailed Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003861,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura caudicrassa,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Thick-tailed Sulawesi White-toothed Shrew,,,,,,MZB 34795,"""Indonesia, West Sulawesi Province, Kabupaten Mamasa, Desa Tondok Bakaru, Kampung Rantepangko, Mt. Gandang Dewata, Post 3; 2.84534° S, 119.38216° E, 2580–2640 m elevation.""",,-2.84534,119.38216,,,Crocidura caudicrassa,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006621,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura caudipilosa,"Esselstyn, Achmadi, Handika, Giarla, & Rowe, 2019",,,,Hairy-tailed White-toothed Shrew,Sulawesi Hairy-Tailed Shrew,,,,,MZB 41456,"Mt Dako, 512 m, Central Sulawesi, Indonesia.",,1.10642,120.9106,,,Crocidura caudipilosa,,Sulawesi Hairy-Tailed Shrew,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1003866,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura dewi,"Nations, Handika, Mursyid, Darma Busta, Apandi, Achmadi, & Esselstyn, 2024",,,,Dewi White-toothed Shrew,Dewi Shrew,,,,,LSUMZ:Mamm:40245 (=> MZB 43652),"""Indonesia, Sumatera Barat, Agam, Kecamatan IV Koto, Kenagarian Balingka, Jorong Pahambatan, Mt. Singgalang, Talago Dewi crater lake; 0.39489°S, 100.33360°E, 2,826 m elevation.""",,-0.39489,100.3336,,,Crocidura dewi,,Dewi Shrew,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006832,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura elongata,"Miller & Hollister, 1921",,,,Northern Elongated White-toothed Shrew,Elongated Shrew|Sulawesi Long-tailed Shrew,,,,,USNM:MAMM:217534,"Temboan (SW from Tondano Lake), north-eastern Sulawesi, Indonesia.",,0.979,124.605,,,Crocidura elongata,,Elongated Shrew;Sulawesi Long-tailed Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003884,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura foetida,"Peters, 1870",,,,Bornean White-toothed Shrew,Bornean Shrew|Lowland Bornean Shrew|Mountain Bornean Shrew|Kelabit Shrew,,,,,ZMB 3826,"""Benkajang (Borneo).""",,,,,,Crocidura (Cr.) foetida,,Bornean Shrew;Lowland Bornean Shrew;Mountain Bornean Shrew;Kelabit Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003890,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura hutanis,"Ruedi & Vogel, 1995",,,,Hutan White-toothed Shrew,Hutan Shrew,,,,,IZEA 4426,"Ketambe (03° 31' N, 97° 46' E), Alas Valley (300 m), Gunung Leuser National Park, Aceh, northern Sumatra, Indonesia.",,3.516667,97.76667,,,Crocidura hutanis,,Hutan Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003915,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura lea,"Miller & Hollister, 1921",,,,Lesser Black-footed White-toothed Shrew,Sulawesi Shrew,,,,,USNM:MAMM:217553,"Temboan, Sulawesi, Indonesia.",,0.979,124.605,,,Crocidura lea,,Sulawesi Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003927,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura lepidura,"Lyon, 1908",,,,Sumatran Giant White-toothed Shrew,Sumatran Giant Shrew,,,,,USNM:MAMM:123140,"Kateman River, eastern Sumatra, Indonesia.",,,,,,Crocidura lepidura,,Sumatran Giant Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003928,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura levicula,"Miller & Hollister, 1921",,,,Sulawesi Tiny White-toothed Shrew,Celebes Shrew|Sulawesi Tiny Shrew,,,,,USNM:MAMM:219450,"Pinedapa, Sulawesi, Indonesia.",,-1.4167,120.5833,,,Crocidura levicula,,Celebes Shrew;Sulawesi Tiny Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003930,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura maxi,"Sody, 1936",,,,Javan White-toothed Shrew,Max's Shrew,,,,,"RMNH.MAM.23992.a, RMNH.MAM.23992.b","East Besuki, East Java, Indonesia.",,,,,,Crocidura maxi,,Max's Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003946,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura mediocris,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Central Sulawesi White-toothed Shrew,,,,,,MZB 43007,"""Indonesia, Sulawesi Selatan, Luwu Utara, Sukamaju, Mt. Balease; 2.50002° S, 120.48726° E, 862 m elevation.""",,-2.50002,120.48726,,,Crocidura mediocris,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006618,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura microelongata,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Small Elongated White-toothed Shrew,,,,,,MZB 43000,"""Indonesia, Sulawesi Selatan, Enrekang, Buntu Bato, Latimojong Village, Karangan, Mt. Latimojong, Bantanase; 3.40755° S, 120.0078° E, 2050 m.""",,-3.40755,120.0078,,,Crocidura microelongata,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006611,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura monticola,"Peters, 1870",,,,Sunda White-toothed Shrew,Javan White-toothed Shrew,,,,,ZMB 3820,"""Walde des Berges Lawu bei Surakarta auf Java [= forest of Mount Lawu at Surakarta on Java],"" Indonesia.",,,,,,Crocidura (Cr.) monticola,,Javan White-toothed Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003951,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura musseri,"Ruedi & Vogel, 1995",,,,Mossy Forest White-toothed Shrew,Mossy Forest Shrew,,,,,MZB 16791,"Gunung (= Mount) Rorekatimbo, 2230 m, central Sulawesi, Indonesia.",,-1.2666666666666666,120.25,,,Crocidura musseri,,Mossy Forest Shrew,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1003955,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura neglecta,"Jentink, 1888",,,,Neglected White-toothed Shrew,Sumatran White-toothed Shrew,,,,,"RMNH.MAM.24663.a, RMNH.MAM.24663.b","""Sumatra,"" Indonesia.",,,,,,Crocidura neglecta,,Sumatran White-toothed Shrew,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1003959,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura nigripes,"Miller & Hollister, 1921",,,,Black-footed White-toothed Shrew,Black-footed Shrew,,,,,USNM:MAMM:217545,"south-west from Tondano Lake, Temboan, north-eastern Sulawesi, Indonesia.",,0.979,124.605,,,Crocidura nigripes,,Black-footed Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003966,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura normalis,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Typical Sulawesi White-toothed Shrew,,,,,,MZB 43010,"""Indonesia, Sulawesi Tengah, Poso, Huasa, Sedoa, Lore Lindu National Park, Mt. Rorekatimbo; 1.2884° S, 120.3104° E, 2250 m.""",,-1.2884,120.3104,,,Crocidura normalis,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006622,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura ordinaria,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,West Sulawesi White-toothed Shrew,,,,,,MZB 43011,"""Indonesia, Sulawesi Barat, Mamasa, Mamasa, Tondok Bakaru, Rantepangko, Mt. Gandang Dewata; 2.8181° S, 119.3823° E, 2200 m elevation.""",,-2.8181,119.3823,,,Crocidura ordinaria,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006623,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura orientalis,"Jentink, 1890",,,,Oriental White-toothed Shrew,Oriental Shrew,,,,,"RMNH.MAM.12722.a, RMNH.MAM.12722.b","Cibodas, West Java, Indonesia.",,,,,,Crocidura orientalis,,Oriental Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003974,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura pallida,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Pallid-footed White-toothed Shrew,,,,,,MZB 43004,"""Indonesia, Sulawesi Selatan, Luwu Utara, Sukamaju, Mt. Balease; 2.4995° S, 120.4874° E, 900 m elevation.""",,-2.4995,120.4874,,,Crocidura pallida,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006615,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura paradoxura,"Dobson, 1887",,,,Sumatran Long-tailed White-toothed Shrew,Paradox Shrew|Sumatran Long-tailed Shrew,,,,,,"""Sumatra (Mount Singalan [= Singgalang] at an elevations of 2000 metres),"" Indonesia.",,,,,,Crocidura paradoxura,,Paradox Shrew;Sumatran Long-tailed Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003979,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura parva,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Tiny Sulawesi White-toothed Shrew,,,,,,MZB 43008,"""Indonesia, Sulawesi Selatan, Sinjai, Sinjai Barat, Gunung Perak Village, Mt. Bawakaraeng; 5.286815° S, 119.961406° E, 1713–1754 m elevation.""",,-5.286815,119.961406,,,Crocidura parva,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006619,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura pseudorhoditis,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,North Peninsula White-toothed Shrew,,,,,,MZB 43002,"""Indonesia; Sulawesi Utara; Bolaang Mondgondow, Passi Timur; Insil; Mt. Ambang, near Lake Aliyah; 0.76385° N, 124.41188° E, 1481 m elevation.""",,0.76385,124.41188,,,Crocidura pseudorhoditis,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006613,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura quasielongata,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Southern Elongated White-toothed Shrew,,,,,,MZB 43001,"""Indonesia, Sulawesi Tengah, Toli Toli, Mt. Dako; 1.10998° N, 120.90339° E, 410 m.""",,1.10998,120.90339,,,Crocidura quasielongata,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006612,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura rhoditis,"Miller & Hollister, 1921",,,,Temboan White-toothed Shrew,Sulawesi White-handed Shrew|Temboan Shrew,,,,,USNM:MAMM:217550,"Temboan, north-eastern Sulawesi, Indonesia.",,0.979,124.605,,,Crocidura rhoditis,,Sulawesi White-handed Shrew;Temboan Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1003996,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura solita,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,West-central Sulawesi White-toothed Shrew,,,,,,MZB 43012,"""Indonesia; Sulawesi Selatan; Enrekang; Buntu Bato; Latimojong Village; Karangan; Mt. Latimojong, Bantanase; 3.40755° S, 120.0078° E, 2050 m.""",,-3.40755,120.0078,,,Crocidura solita,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006624,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura tenebrosa,"Esselstyn, Achmadi, Handika, Swanson, Giarla, & Rowe, 2021",,,,Dark White-toothed Shrew,,,,,,MZB 43006,"""Indonesia, Sulawesi Utara, Bolaang Mondgondow, Passi Timur, Insil, Mt. Ambang, near Lake Aliyah; 0.76385° N, 124.41188° E, 1481 m elevation.""",,0.76385,124.41188,,,Crocidura tenebrosa,,,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1006617,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura tenuis,"(Müller in Temminck, 1840)",,,,Timor White-toothed Shrew,Timor Shrew|Thin Shrew,,,,,"RMNH.MAM.24665.a, RMNH.MAM.24665.b","Timor, Indonesia.",,,,,,Sorex tenuis,,Timor Shrew;Thin Shrew,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1004018,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura umbra,"Demos, Achmadi, Handika, Maharadatunkamsi, Rowe, & Esselstyn, 2016",,,,Javan Ghost White-toothed Shrew,Javan Ghost Shrew,,,,,FMNH:Mamm:212783,"""Indonesia, West Java, Mt. Gede, Cibodas, 6.74818°S, 106.99388°E, 1,611 m elevation.""",,-6.74818,106.9939,,,Crocidura umbra,,Javan Ghost Shrew,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1004025,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura vosmaeri,"Jentink, 1888",,,,Bangka White-toothed Shrew,Bangka Shrew,,,,,"RMNH.MAM.24666.a, RMNH.MAM.24666.b","Bangka Island, south-eastern Sumatra, Indonesia.",,,,,,Crocidura? vosmaeri,,Bangka Shrew,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1004031,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Suncus,Suncus etruscus,"(Savi, 1822)",,,,Etruscan Shrew,Common Dwarf Shrew|Etruscan Dwarf Shrew|Pygmy White-toothed Shrew|Savi's Pygmy Shrew,,,,,"ZFMK:Mamm:1978.513, ZFMK:Mamm:1978.514, ZMB 3540, ZMB 15111, ZMB 15112","Pisa, Italy.",,,,,,Sorex etruscus,,Common Dwarf Shrew;Etruscan Dwarf Shrew;Pygmy White-toothed Shrew;Savi's Pygmy Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004057,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Suncus,Suncus hosei,"(Thomas, 1893)",,,,Bornean Pygmy Shrew,Hose's Pygmy Shrew|Hose's Shrew,,,,,BMNH:Mamm:1892.6.1.5,"""Bakong River, Baram, East Sarawak,"" Malaysia.",,,,,,Crocidura (Pachyura) Hosei,,Hose's Pygmy Shrew;Hose's Shrew,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1004059,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Suncus,Suncus mertensi,"Kock, 1974",,,,Flores Shrew,Flores Pygmy Shrew,,,,,SMF:MAMM:18399,"Rana Mese (near Ruteng), Flores, Indonesia.",,,,,,Suncus mertensi,,Flores Pygmy Shrew,,,,,,,,,,,,,,,,EN,,,,,,,,mdd:1004065,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Suncus,Suncus murinus,"(Linnaeus, 1766)",,,,Asian House Shrew,Asian Musk Shrew|Gray Musk Shrew|Indian Musk Shrew,,,,,,"""Java,"" Indonesia.",,,,,,Sorex murinus,,Asian Musk Shrew;Gray Musk Shrew;Indian Musk Shrew,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004067,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Chimarrogale,Chimarrogale phaeura,"Thomas, 1898",,,,Bornean Water Shrew,Borneo Water Shrew|Sunda Water Shrew,,,,,BMNH:Mamm:1898.11.3.2,"""Saiap, Mount Kina Balu,"" Sabah, Malaysia.",,,,,,Chimarrogale phaeura,,Borneo Water Shrew;Sunda Water Shrew,,,,,,,,,,,,,,,,EN,,,,,,,,mdd:1004191,,,,,Eulipotyphla
405,4,,,species,Animalia,Chordata,Eulipotyphla,4,Mammalia,Eulipotyphla,Soricidae,Chimarrogale,Chimarrogale sumatrana,"(Thomas, 1921)",,,,Sumatran Water Shrew,Sumatra Water Shrew,,,,,BMNH:Mamm:1921.2.9.1,"""Pager Alam, Padang Highlands,"" Sumatra, Indonesia.",,,,,,Crossogale sumatrana,,Sumatra Water Shrew,,,,,,,,,,,,,,,,DD,,,,,,,,mdd:1004192,,,,,Eulipotyphla
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Aethalops,Aethalops aequalis,"Allen, 1938",,,,Bornean Pygmy Fruit Bat,Bornean Fruit Bat|Borneo Fruit Bat,,,,,MCZ:Mamm:36582,"""Lumu Lumu, Mt. Kinabalu, British North Borneo, altitude 5500 feet [= 1676 m],"" Sabah, Malaysia.",,,,,,Aethalops aequalis,,Bornean Fruit Bat;Borneo Fruit Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004357,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Aethalops,Aethalops alecto,"(Thomas, 1923)",,,,Common Pygmy Fruit Bat,Pygmy Fruit Bat,,,,,BMNH:Mamm:1923.1.2.1,"""Indrapura Peak, Sumatra [Indonesia]. Alt. 7300' [= 2225 m].""",,,,,,Aethalodes alecto,,Pygmy Fruit Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004358,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Balionycteris,Balionycteris maculata,"(Thomas, 1893)",,,,Bornean Spotted-winged Fruit Bat,Spotted-winged Fruit Bat,,,,,BMNH:Mamm:1893.4.1.24,"""Sarawak,"" western Borneo, Malaysia.",,,,,,Cynopterus maculatus,,Spotted-winged Fruit Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004360,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Balionycteris,Balionycteris seimundi,"Kloss, 1921",,,,Malayan Spotted-winged Fruit Bat,,,,,,"BMNH:Mamm:1926.10.19.2 (= FMSM 1/21), FMSM 2/21","""junction of the Tahan and Teku Rivers at the foot of Gunong Tahan, Pahang,"" Peninsular Malaysia.",,,,,,Balionycteris maculata seimundi,,,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004361,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Chironax,Chironax melanocephalus,"(Temminck, 1825)",,,,Sundaic Black-capped Fruit Bat,Black-capped Fruit Bat,,,,,RMNH.MAM.35728,"""L'île de Java."" Restricted by W. Bergmans and F. G. Rozendaal in 1988 to Gunung Karang, Bantam, west Java, Indonesia.",,,,,,Pteropus melanocephalus,,Black-capped Fruit Bat,,,,,,,,,,,,,,,,LC,,,,,,,,mdd:1004362,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Chironax,Chironax tumulus,"Bergmans & Rozendaal, 1988",,,,Sulawesi Black-capped Fruit Bat,Sulawesian Black-capped Fruit Bat,,,,,"ZMA.MAM.22101.a, ZMA.MAM.22101.b","Sungei Moinakom, Dumoga-Bone National Park, North Sulawesi, Indonesia.",,,,,,Chironax melanocephalus tumulus,,Sulawesian Black-capped Fruit Bat,,,,,,,,,,,,,,,,NE,,,,,,,,mdd:1004363,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Dyacopterus,Dyacopterus brooksi,"Thomas, 1920",,,,Brooks's Dayak Fruit Bat,Brooks's Fruit Bat,,,,,BMNH:Mamm:1920.1.15.1,"""Lebong Tandai, Upper Ketaun River, about 100 miles [= 161 km] north of Bencoolen, Sumatra.""",,-3.0166666666666666,101.9,,,Dyacopterus brooksi,,Brooks's Fruit Bat,,,,,,,,,,,,,,,,VU,,,,,,,,mdd:1004364,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Dyacopterus,Dyacopterus spadiceus,"(Thomas, 1890)",,,,Common Dayak Fruit Bat,Dayak Fruit Bat,,,,,BMNH:Mamm:1890.1.28.4,"""Baram [Sarawak], N.W. Borneo,"" Malaysia.",,,,,,Cynopterus spadiceus,,Dayak Fruit Bat,,,,,,,,,,,,,,,,NT,,,,,,,,mdd:1004366,,,,,Chiroptera
405,7,,,species,Animalia,Chordata,Chiroptera,7,Mammalia,Chiroptera,Pteropodidae,Penthetor,Penthetor lucasii,"(Dobson, 1880)",,,,Lucas's Short-nosed Fruit Bat,Dusky Fruit Bat,,,,,BMNH:Mamm:1880.8.13.1,"""Saráwak, Borneo,"" Malaysia.",,,,,,Cynopterus (Ptenochirus) Lucasii,,Dusky Fruit Bat,,,,,,,,,,,,,,,,LC (as Penthetor lucasi),,,,,,,,mdd:1004370,,,,,Chiroptera
